Date,Home,Away,HG,AG,Res
27/8/2021,Udinese,Venezia,3,0,H
27/8/2021,Verona,Inter,1,3,A
27/8/2021,Pisa,Alessandria,2,0,H
27/8/2021,Brescia,Cosenza,5,1,H
27/8/2021,Nantes,Lyon,0,1,A
27/8/2021,Kortrijk,Mechelen,2,2,D
27/8/2021,For Sittard,Waalwijk,2,2,D
27/8/2021,Belenenses,Moreirense,1,1,D
27/8/2021,Estoril,Maritimo,2,1,H
27/8/2021,Antalyaspor,Rizespor,3,2,H
27/8/2021,Ad. Demirspor,Konyaspor,1,1,D
28/8/2021,Man City,Arsenal,5,0,H
28/8/2021,Aston Villa,Brentford,1,1,D
28/8/2021,Brighton,Everton,0,2,A
28/8/2021,Newcastle,Southampton,2,2,D
28/8/2021,Norwich,Leicester,1,2,A
28/8/2021,West Ham,Crystal Palace,2,2,D
28/8/2021,Liverpool,Chelsea,1,1,D
28/8/2021,Cardiff,Bristol City,1,2,A
28/8/2021,Derby,Nott'm Forest,1,1,D
28/8/2021,Barnsley,Birmingham,1,1,D
28/8/2021,Fulham,Stoke,3,0,H
28/8/2021,Huddersfield,Reading,4,0,H
28/8/2021,Hull,Bournemouth,0,0,D
28/8/2021,Luton,Sheffield United,0,0,D
28/8/2021,Middlesbrough,Blackburn,1,1,D
28/8/2021,Millwall,Blackpool,2,1,H
28/8/2021,Preston,Swansea,3,1,H
28/8/2021,QPR,Coventry,2,0,H
28/8/2021,Peterboro,West Brom,0,1,A
28/8/2021,Rotherham,Doncaster,2,0,H
28/8/2021,Cambridge,Bolton,1,0,H
28/8/2021,Charlton,Crewe,2,0,H
28/8/2021,Ipswich,AFC Wimbledon,2,2,D
28/8/2021,Milton Keynes Dons,Accrington,2,0,H
28/8/2021,Morecambe,Sheffield Weds,1,0,H
28/8/2021,Oxford,Lincoln,3,1,H
28/8/2021,Plymouth,Fleetwood Town,1,1,D
28/8/2021,Shrewsbury,Gillingham,2,1,H
28/8/2021,Sunderland,Wycombe,3,1,H
28/8/2021,Wigan,Portsmouth,1,0,H
28/8/2021,Barrow,Bristol Rvs,1,1,D
28/8/2021,Crawley Town,Northampton,0,0,D
28/8/2021,Forest Green,Port Vale,0,2,A
28/8/2021,Harrogate,Exeter,1,1,D
28/8/2021,Hartlepool,Carlisle,2,1,H
28/8/2021,Leyton Orient,Bradford,2,0,H
28/8/2021,Salford,Newport County,3,0,H
28/8/2021,Scunthorpe,Tranmere,1,0,H
28/8/2021,Sutton,Oldham,1,2,A
28/8/2021,Swindon,Mansfield,1,0,H
28/8/2021,Walsall,Stevenage,1,0,H
28/8/2021,Boreham Wood,Aldershot,1,0,H
28/8/2021,Chesterfield,Wealdstone,2,0,H
28/8/2021,Dag and Red,Bromley,4,2,H
28/8/2021,Eastleigh,Wrexham,0,2,A
28/8/2021,Grimsby,Weymouth,1,0,H
28/8/2021,Maidenhead,Dover Athletic,2,0,H
28/8/2021,Notts County,Torquay,1,1,D
28/8/2021,Solihull,Barnet,1,1,D
28/8/2021,Woking,Halifax,2,3,A
28/8/2021,Yeovil,King?™s Lynn,1,2,A
28/8/2021,Southend,Stockport,0,1,A
28/8/2021,Dundee United,Hearts,0,2,A
28/8/2021,Hibernian,Livingston,2,0,H
28/8/2021,Motherwell,Dundee,1,0,H
28/8/2021,Dunfermline,Arbroath,0,3,A
28/8/2021,Kilmarnock,Inverness C,0,1,A
28/8/2021,Partick,Morton,3,0,H
28/8/2021,Queen of Sth,Hamilton,1,2,A
28/8/2021,Clyde,Cove Rangers,2,1,H
28/8/2021,East Fife,Peterhead,3,0,H
28/8/2021,Falkirk,Queens Park,0,1,A
28/8/2021,Montrose,Dumbarton,1,2,A
28/8/2021,Cowdenbeath,Annan Athletic,1,3,A
28/8/2021,Forfar,Stranraer,1,1,D
28/8/2021,Stenhousemuir,Kelty Hearts,1,4,A
28/8/2021,Stirling,Albion Rvs,2,1,H
28/8/2021,Augsburg,Leverkusen,1,4,A
28/8/2021,Bielefeld,Ein Frankfurt,1,1,D
28/8/2021,FC Koln,Bochum,2,1,H
28/8/2021,Mainz,Greuther Furth,3,0,H
28/8/2021,Stuttgart,Freiburg,2,3,A
28/8/2021,Bayern Munich,Hertha,5,0,H
28/8/2021,Darmstadt,Hannover,4,0,H
28/8/2021,Heidenheim,Hamburg,0,0,D
28/8/2021,Holstein Kiel,Erzgebirge Aue,3,0,H
28/8/2021,Schalke 04,Fortuna Dusseldorf,3,1,H
28/8/2021,Celta,Ath Bilbao,0,1,A
28/8/2021,Elche,Sevilla,1,1,D
28/8/2021,Sociedad,Levante,1,0,H
28/8/2021,Betis,Real Madrid,0,1,A
28/8/2021,Sp Gijon,Mirandes,2,1,H
28/8/2021,Leganes,Ibiza,1,2,A
28/8/2021,Oviedo,Tenerife,0,0,D
28/8/2021,Ponferradina,Girona,2,1,H
28/8/2021,Atalanta,Bologna,0,0,D
28/8/2021,Lazio,Spezia,6,1,H
28/8/2021,Fiorentina,Torino,2,1,H
28/8/2021,Juventus,Empoli,0,1,A
28/8/2021,Vicenza,Frosinone,0,2,A
28/8/2021,Perugia,Ascoli,2,3,A
28/8/2021,Nice,Bordeaux,4,0,H
28/8/2021,Marseille,St Etienne,3,1,H
28/8/2021,Nimes,Caen,0,0,D
28/8/2021,Toulouse,Valenciennes,1,0,H
28/8/2021,Bastia,Le Havre,0,0,D
28/8/2021,Guingamp,Ajaccio,1,1,D
28/8/2021,Nancy,Auxerre,1,4,A
28/8/2021,Niort,Amiens,0,0,D
28/8/2021,Pau FC,Dijon,2,0,H
28/8/2021,Quevilly Rouen,Paris FC,0,1,A
28/8/2021,Rodez,Dunkerque,2,2,D
28/8/2021,Sochaux,Grenoble,1,0,H
28/8/2021,Charleroi,Beerschot VA,5,2,H
28/8/2021,Cercle Brugge,St Truiden,0,1,A
28/8/2021,Eupen,Seraing,1,2,A
28/8/2021,St. Gilloise,Standard,4,0,H
28/8/2021,Cambuur,Twente,2,0,H
28/8/2021,Go Ahead Eagles,Sparta Rotterdam,2,0,H
28/8/2021,PSV Eindhoven,Groningen,5,2,H
28/8/2021,Willem II,Zwolle,1,0,H
28/8/2021,Vizela,Boavista,1,1,D
28/8/2021,Porto,Arouca,3,0,H
28/8/2021,Famalicao,Sp Lisbon,1,1,D
28/8/2021,Buyuksehyr,Kayserispor,0,1,A
28/8/2021,Yeni Malatyaspor,Gaziantep,2,0,H
28/8/2021,Besiktas,Karagumruk,1,0,H
28/8/2021,Hatayspor,Alanyaspor,5,0,H
29/8/2021,Burnley,Leeds,1,1,D
29/8/2021,Tottenham,Watford,1,0,H
29/8/2021,Wolves,Man United,0,1,A
29/8/2021,Rangers,Celtic,1,0,H
29/8/2021,Aberdeen,Ross County,1,1,D
29/8/2021,St Mirren,St Johnstone,0,0,D
29/8/2021,Union Berlin,M'gladbach,2,1,H
29/8/2021,Wolfsburg,RB Leipzig,1,0,H
29/8/2021,Dresden,Paderborn,0,3,A
29/8/2021,St Pauli,Regensburg,2,0,H
29/8/2021,Werder Bremen,Hansa Rostock,3,0,H
29/8/2021,Barcelona,Getafe,2,1,H
29/8/2021,Cadiz,Osasuna,2,3,A
29/8/2021,Vallecano,Granada,4,0,H
29/8/2021,Ath Madrid,Villarreal,2,2,D
29/8/2021,Amorebieta,Almeria,2,1,H
29/8/2021,Lugo,Valladolid,0,2,A
29/8/2021,Sociedad B,Fuenlabrada,0,0,D
29/8/2021,Burgos,Eibar,0,1,A
29/8/2021,Genoa,Napoli,1,2,A
29/8/2021,Sassuolo,Sampdoria,0,0,D
29/8/2021,Milan,Cagliari,4,1,H
29/8/2021,Salernitana,Roma,0,4,A
29/8/2021,Cittadella,Crotone,4,2,H
29/8/2021,Lecce,Como,1,1,D
29/8/2021,Monza,Cremonese,1,0,H
29/8/2021,Parma,Benevento,1,0,H
29/8/2021,Reggina,Ternana,3,2,H
29/8/2021,Spal,Pordenone,5,0,H
29/8/2021,Troyes,Monaco,1,2,A
29/8/2021,Angers,Rennes,2,0,H
29/8/2021,Clermont,Metz,2,2,D
29/8/2021,Lens,Lorient,2,2,D
29/8/2021,Strasbourg,Brest,3,1,H
29/8/2021,Lille,Montpellier,2,1,H
29/8/2021,Reims,Paris SG,0,2,A
29/8/2021,Gent,Club Brugge,6,1,H
29/8/2021,Antwerp,Oud-Heverlee Leuven,2,2,D
29/8/2021,Genk,Anderlecht,1,0,H
29/8/2021,Oostende,Waregem,0,2,A
29/8/2021,Utrecht,Feyenoord,3,1,H
29/8/2021,Ajax,Vitesse,5,0,H
29/8/2021,Heracles,Nijmegen,0,1,A
29/8/2021,Heerenveen,AZ Alkmaar,1,3,A
29/8/2021,Benfica,Tondela,2,1,H
29/8/2021,Sp Braga,Guimaraes,0,0,D
29/8/2021,Portimonense,Pacos Ferreira,0,1,A
29/8/2021,Santa Clara,Gil Vicente,1,0,H
29/8/2021,Kasimpasa,Galatasaray,2,2,D
29/8/2021,Sivasspor,Goztep,2,2,D
29/8/2021,Altay,Fenerbahce,0,2,A
29/8/2021,Giresunspor,Trabzonspor,0,1,A
30/8/2021,Aldershot,Yeovil,1,2,A
30/8/2021,Barnet,Dag and Red,0,2,A
30/8/2021,Bromley,Eastleigh,3,0,H
30/8/2021,Dover Athletic,Boreham Wood,0,1,A
30/8/2021,Halifax,Altrincham,2,0,H
30/8/2021,King?™s Lynn,Chesterfield,0,2,A
30/8/2021,Torquay,Woking,0,4,A
30/8/2021,Wealdstone,Southend,0,0,D
30/8/2021,Weymouth,Maidenhead,3,1,H
30/8/2021,Wrexham,Notts County,1,1,D
30/8/2021,Zaragoza,Cartagena,0,1,A
31/8/2021,Stockport,Grimsby,0,0,D
31/8/2021,Cowdenbeath,Stranraer,1,2,A
3/9/2021,Girona,Sp Gijon,1,2,A
4/9/2021,Accrington,Shrewsbury,1,0,H
4/9/2021,AFC Wimbledon,Oxford,3,1,H
4/9/2021,Cheltenham,Milton Keynes Dons,1,1,D
4/9/2021,Bradford,Walsall,1,1,D
4/9/2021,Bristol Rvs,Crawley Town,1,0,H
4/9/2021,Carlisle,Salford,2,1,H
4/9/2021,Exeter,Forest Green,0,0,D
4/9/2021,Mansfield,Harrogate,1,3,A
4/9/2021,Newport County,Leyton Orient,2,2,D
4/9/2021,Northampton,Scunthorpe,2,0,H
4/9/2021,Oldham,Barrow,0,3,A
4/9/2021,Port Vale,Rochdale,2,3,A
4/9/2021,Stevenage,Swindon,1,1,D
4/9/2021,Tranmere,Hartlepool,1,0,H
4/9/2021,Altrincham,Dover Athletic,3,2,H
4/9/2021,Boreham Wood,Stockport,0,0,D
4/9/2021,Chesterfield,Bromley,2,2,D
4/9/2021,Dag and Red,Wealdstone,2,2,D
4/9/2021,Eastleigh,King?™s Lynn,3,3,D
4/9/2021,Grimsby,Barnet,4,3,H
4/9/2021,Maidenhead,Torquay,3,4,A
4/9/2021,Notts County,Aldershot,3,2,H
4/9/2021,Solihull,Weymouth,3,4,A
4/9/2021,Southend,Wrexham,2,2,D
4/9/2021,Yeovil,Halifax,1,0,H
4/9/2021,Eibar,Leganes,1,1,D
4/9/2021,Cartagena,Sociedad B,1,0,H
4/9/2021,Tenerife,Ponferradina,2,0,H
4/9/2021,Almeria,Malaga,2,0,H
4/9/2021,Fuenlabrada,Lugo,1,1,D
5/9/2021,Burgos,Valladolid,3,0,H
5/9/2021,Ibiza,Amorebieta,1,1,D
5/9/2021,Alcorcon,Zaragoza,1,2,A
5/9/2021,Mirandes,Las Palmas,4,2,H
6/9/2021,Bolton,Burton,0,0,D
6/9/2021,Huesca,Oviedo,1,2,A
7/9/2021,Ayr,Raith Rvs,0,2,A
10/9/2021,Birmingham,Derby,2,0,H
10/9/2021,Barrow,Colchester,2,3,A
10/9/2021,Harrogate,Newport County,2,2,D
10/9/2021,Sp Gijon,Leganes,2,1,H
10/9/2021,Benevento,Lecce,0,0,D
10/9/2021,Lorient,Lille,2,1,H
10/9/2021,Club Brugge,Oostende,3,0,H
11/9/2021,Crystal Palace,Tottenham,3,0,H
11/9/2021,Arsenal,Norwich,1,0,H
11/9/2021,Brentford,Brighton,0,1,A
11/9/2021,Leicester,Man City,0,1,A
11/9/2021,Man United,Newcastle,4,1,H
11/9/2021,Southampton,West Ham,0,0,D
11/9/2021,Watford,Wolves,0,2,A
11/9/2021,Chelsea,Aston Villa,3,0,H
11/9/2021,Blackburn,Luton,2,2,D
11/9/2021,Blackpool,Fulham,1,0,H
11/9/2021,Bournemouth,Barnsley,3,0,H
11/9/2021,Bristol City,Preston,0,0,D
11/9/2021,Coventry,Middlesbrough,2,0,H
11/9/2021,Reading,QPR,3,3,D
11/9/2021,Sheffield United,Peterboro,6,2,H
11/9/2021,Stoke,Huddersfield,2,1,H
11/9/2021,Swansea,Hull,0,0,D
11/9/2021,West Brom,Millwall,1,1,D
11/9/2021,Burton,Gillingham,1,1,D
11/9/2021,Cambridge,Lincoln,1,5,A
11/9/2021,Charlton,Cheltenham,1,2,A
11/9/2021,Ipswich,Bolton,2,5,A
11/9/2021,Milton Keynes Dons,Portsmouth,1,0,H
11/9/2021,Morecambe,AFC Wimbledon,3,4,A
11/9/2021,Oxford,Wycombe,0,0,D
11/9/2021,Plymouth,Sheffield Weds,3,0,H
11/9/2021,Rotherham,Fleetwood Town,2,4,A
11/9/2021,Shrewsbury,Crewe,1,1,D
11/9/2021,Sunderland,Accrington,2,1,H
11/9/2021,Wigan,Doncaster,2,1,H
11/9/2021,Crawley Town,Carlisle,2,1,H
11/9/2021,Forest Green,Northampton,1,0,H
11/9/2021,Hartlepool,Bristol Rvs,1,0,H
11/9/2021,Leyton Orient,Oldham,4,0,H
11/9/2021,Rochdale,Tranmere,1,0,H
11/9/2021,Salford,Bradford,1,0,H
11/9/2021,Scunthorpe,Exeter,0,4,A
11/9/2021,Sutton,Stevenage,2,1,H
11/9/2021,Swindon,Port Vale,1,2,A
11/9/2021,Walsall,Mansfield,3,1,H
11/9/2021,Aldershot,Solihull,1,2,A
11/9/2021,Barnet,Eastleigh,1,1,D
11/9/2021,Bromley,Boreham Wood,2,3,A
11/9/2021,Dover Athletic,Chesterfield,0,0,D
11/9/2021,Halifax,Southend,3,1,H
11/9/2021,Stockport,Yeovil,0,3,A
11/9/2021,Torquay,Grimsby,1,3,A
11/9/2021,Wealdstone,Altrincham,1,0,H
11/9/2021,Weymouth,Notts County,1,1,D
11/9/2021,Wrexham,Woking,1,0,H
11/9/2021,King?™s Lynn,Dag and Red,1,2,A
11/9/2021,St Johnstone,Rangers,1,2,A
11/9/2021,Celtic,Ross County,3,0,H
11/9/2021,Dundee,Livingston,0,0,D
11/9/2021,Motherwell,Aberdeen,2,0,H
11/9/2021,St Mirren,Dundee United,0,0,D
11/9/2021,Arbroath,Hamilton,4,0,H
11/9/2021,Ayr,Dunfermline,3,1,H
11/9/2021,Inverness C,Partick,3,1,H
11/9/2021,Kilmarnock,Morton,1,0,H
11/9/2021,Raith Rvs,Queen of Sth,0,1,A
11/9/2021,Alloa,Falkirk,2,0,H
11/9/2021,Cove Rangers,Montrose,1,1,D
11/9/2021,Dumbarton,East Fife,5,0,H
11/9/2021,Peterhead,Clyde,3,2,H
11/9/2021,Queens Park,Airdrie Utd,0,0,D
11/9/2021,Albion Rvs,Cowdenbeath,2,1,H
11/9/2021,Annan Athletic,Stenhousemuir,1,2,A
11/9/2021,Kelty Hearts,Elgin,1,1,D
11/9/2021,Stirling,Forfar,1,0,H
11/9/2021,Stranraer,Edinburgh City,0,1,A
11/9/2021,Freiburg,FC Koln,1,1,D
11/9/2021,Greuther Furth,Wolfsburg,0,2,A
11/9/2021,Hoffenheim,Mainz,0,2,A
11/9/2021,Leverkusen,Dortmund,3,4,A
11/9/2021,Union Berlin,Augsburg,0,0,D
11/9/2021,RB Leipzig,Bayern Munich,1,4,A
11/9/2021,Hannover,St Pauli,1,0,H
11/9/2021,Ingolstadt,Werder Bremen,0,3,A
11/9/2021,Karlsruhe,Holstein Kiel,2,2,D
11/9/2021,Hamburg,Sandhausen,2,1,H
11/9/2021,Levante,Vallecano,1,1,D
11/9/2021,Ath Bilbao,Mallorca,2,0,H
11/9/2021,Amorebieta,Burgos,2,2,D
11/9/2021,Sociedad B,Eibar,2,3,A
11/9/2021,Las Palmas,Ibiza,1,1,D
11/9/2021,Mirandes,Alcorcon,1,3,A
11/9/2021,Empoli,Venezia,1,2,A
11/9/2021,Napoli,Juventus,2,1,H
11/9/2021,Atalanta,Fiorentina,1,2,A
11/9/2021,Alessandria,Brescia,1,3,A
11/9/2021,Como,Ascoli,0,1,A
11/9/2021,Frosinone,Perugia,0,0,D
11/9/2021,Spal,Monza,1,1,D
11/9/2021,Ternana,Pisa,1,4,A
11/9/2021,Crotone,Reggina,1,1,D
11/9/2021,Paris SG,Clermont,4,0,H
11/9/2021,Monaco,Marseille,0,2,A
11/9/2021,Paris FC,Guingamp,0,1,A
11/9/2021,Ajaccio,Sochaux,1,0,H
11/9/2021,Amiens,Rodez,0,1,A
11/9/2021,Auxerre,Niort,4,0,H
11/9/2021,Caen,Pau FC,1,2,A
11/9/2021,Dijon,Bastia,2,1,H
11/9/2021,Dunkerque,Nancy,0,0,D
11/9/2021,Grenoble,Nimes,2,1,H
11/9/2021,Valenciennes,Quevilly Rouen,1,2,A
11/9/2021,Eupen,Antwerp,0,1,A
11/9/2021,Waregem,Cercle Brugge,2,4,A
11/9/2021,Twente,Utrecht,1,0,H
11/9/2021,Cambuur,Go Ahead Eagles,5,2,H
11/9/2021,Zwolle,Ajax,0,2,A
11/9/2021,AZ Alkmaar,PSV Eindhoven,0,3,A
11/9/2021,Pacos Ferreira,Sp Braga,0,0,D
11/9/2021,Santa Clara,Benfica,0,5,A
11/9/2021,Sp Lisbon,Porto,1,1,D
11/9/2021,Karagumruk,Ad. Demirspor,4,0,H
11/9/2021,Konyaspor,Altay,3,1,H
11/9/2021,Besiktas,Yeni Malatyaspor,3,0,H
11/9/2021,Kayserispor,Kasimpasa,2,0,H
11/9/2021,Panetolikos,Asteras Tripolis,0,0,D
11/9/2021,Panathinaikos,Apollon,4,0,H
12/9/2021,Leeds,Liverpool,0,3,A
12/9/2021,Nott'm Forest,Cardiff,1,2,A
12/9/2021,Hearts,Hibernian,0,0,D
12/9/2021,Ein Frankfurt,Stuttgart,1,1,D
12/9/2021,Bochum,Hertha,1,3,A
12/9/2021,M'gladbach,Bielefeld,3,1,H
12/9/2021,Erzgebirge Aue,Fortuna Dusseldorf,0,1,A
12/9/2021,Hansa Rostock,Darmstadt,2,1,H
12/9/2021,Heidenheim,Dresden,2,1,H
12/9/2021,Paderborn,Schalke 04,0,1,A
12/9/2021,Regensburg,Nurnberg,2,2,D
12/9/2021,Espanol,Ath Madrid,1,2,A
12/9/2021,Osasuna,Valencia,1,4,A
12/9/2021,Cadiz,Sociedad,0,2,A
12/9/2021,Real Madrid,Celta,5,2,H
12/9/2021,Oviedo,Cartagena,2,0,H
12/9/2021,Valladolid,Tenerife,0,2,A
12/9/2021,Ponferradina,Almeria,1,0,H
12/9/2021,Fuenlabrada,Zaragoza,1,1,D
12/9/2021,Malaga,Girona,2,0,H
12/9/2021,Sampdoria,Inter,2,2,D
12/9/2021,Cagliari,Genoa,2,3,A
12/9/2021,Spezia,Udinese,0,1,A
12/9/2021,Torino,Salernitana,4,0,H
12/9/2021,Milan,Lazio,2,0,H
12/9/2021,Roma,Sassuolo,2,1,H
12/9/2021,Cosenza,Vicenza,2,1,H
12/9/2021,Cremonese,Cittadella,2,0,H
12/9/2021,Pordenone,Parma,0,4,A
12/9/2021,Montpellier,St Etienne,2,0,H
12/9/2021,Bordeaux,Lens,2,3,A
12/9/2021,Brest,Angers,1,1,D
12/9/2021,Metz,Troyes,0,2,A
12/9/2021,Rennes,Reims,0,2,A
12/9/2021,Nantes,Nice,0,2,A
12/9/2021,Lyon,Strasbourg,3,1,H
12/9/2021,Anderlecht,Mechelen,7,2,H
12/9/2021,Gent,Charleroi,2,3,A
12/9/2021,Seraing,Standard,0,1,A
12/9/2021,Genk,St. Gilloise,1,1,D
12/9/2021,Oud-Heverlee Leuven,Kortrijk,2,1,H
12/9/2021,Nijmegen,Willem II,0,0,D
12/9/2021,Groningen,Heerenveen,1,1,D
12/9/2021,Sparta Rotterdam,For Sittard,3,1,H
12/9/2021,Waalwijk,Vitesse,1,2,A
12/9/2021,Moreirense,Famalicao,2,2,D
12/9/2021,Boavista,Portimonense,1,1,D
12/9/2021,Gil Vicente,Vizela,2,2,D
12/9/2021,Guimaraes,Belenenses,0,0,D
12/9/2021,Fenerbahce,Sivasspor,1,1,D
12/9/2021,Rizespor,Hatayspor,0,2,A
12/9/2021,Goztep,Buyuksehyr,2,1,H
12/9/2021,Trabzonspor,Galatasaray,2,2,D
12/9/2021,Volos NFC,Lamia,2,1,H
12/9/2021,PAOK,Giannina,0,1,A
12/9/2021,AEK,Ionikos,3,0,H
12/9/2021,Olympiakos,Atromitos,0,0,D
13/9/2021,Everton,Burnley,3,1,H
13/9/2021,Getafe,Elche,0,1,A
13/9/2021,Granada,Betis,1,2,A
13/9/2021,Lugo,Huesca,3,2,H
13/9/2021,Bologna,Verona,1,0,H
13/9/2021,Le Havre,Toulouse,1,1,D
13/9/2021,Beerschot VA,St Truiden,0,1,A
13/9/2021,Maritimo,Arouca,2,2,D
13/9/2021,Tondela,Estoril,1,2,A
13/9/2021,Alanyaspor,Giresunspor,1,0,H
13/9/2021,Gaziantep,Antalyaspor,2,0,H
13/9/2021,Aris,OFI Crete,0,0,D
14/9/2021,Blackburn,Hull,2,0,H
14/9/2021,Blackpool,Huddersfield,0,3,A
14/9/2021,Bournemouth,QPR,2,1,H
14/9/2021,Sheffield United,Preston,2,2,D
14/9/2021,Reading,Peterboro,3,1,H
14/9/2021,West Brom,Derby,0,0,D
14/9/2021,Lincoln,Rotherham,1,1,D
14/9/2021,Newport County,Northampton,0,1,A
14/9/2021,Sutton,Hartlepool,1,0,H
14/9/2021,Boreham Wood,Halifax,2,2,D
14/9/2021,Chesterfield,Barnet,4,2,H
14/9/2021,Dag and Red,Weymouth,4,2,H
14/9/2021,Eastleigh,Dover Athletic,4,1,H
14/9/2021,Grimsby,Wrexham,3,1,H
14/9/2021,Maidenhead,Stockport,0,2,A
14/9/2021,Notts County,Wealdstone,3,2,H
14/9/2021,Solihull,Torquay,2,1,H
14/9/2021,Southend,Aldershot,2,3,A
14/9/2021,Airdrie Utd,Alloa,2,1,H
14/9/2021,Ajaccio,Paris FC,1,0,H
15/9/2021,Birmingham,Fulham,1,4,A
15/9/2021,Bristol City,Luton,1,1,D
15/9/2021,Coventry,Cardiff,1,0,H
15/9/2021,Nott'm Forest,Middlesbrough,0,2,A
15/9/2021,Stoke,Barnsley,1,1,D
15/9/2021,Swansea,Millwall,0,0,D
17/9/2021,Newcastle,Leeds,1,1,D
17/9/2021,Edinburgh City,Stirling,2,2,D
17/9/2021,Hertha,Greuther Furth,2,1,H
17/9/2021,Nurnberg,Hansa Rostock,1,0,H
17/9/2021,Schalke 04,Karlsruhe,1,2,A
17/9/2021,Celta,Cadiz,1,2,A
17/9/2021,Alcorcon,Almeria,0,4,A
17/9/2021,Sassuolo,Torino,0,1,A
17/9/2021,Como,Frosinone,0,2,A
17/9/2021,Brescia,Crotone,2,2,D
17/9/2021,Strasbourg,Metz,3,0,H
17/9/2021,Cercle Brugge,Eupen,1,2,A
17/9/2021,Sparta Rotterdam,Nijmegen,1,1,D
17/9/2021,Portimonense,Santa Clara,2,1,H
17/9/2021,Altay,Goztep,2,1,H
17/9/2021,Yeni Malatyaspor,Karagumruk,3,4,A
17/9/2021,Ionikos,Aris,1,0,H
18/9/2021,Wolves,Brentford,0,2,A
18/9/2021,Burnley,Arsenal,0,1,A
18/9/2021,Liverpool,Crystal Palace,3,0,H
18/9/2021,Man City,Southampton,0,0,D
18/9/2021,Norwich,Watford,1,3,A
18/9/2021,Aston Villa,Everton,3,0,H
18/9/2021,Hull,Sheffield United,1,3,A
18/9/2021,Barnsley,Blackburn,0,0,D
18/9/2021,Cardiff,Bournemouth,0,1,A
18/9/2021,Derby,Stoke,2,1,H
18/9/2021,Fulham,Reading,1,2,A
18/9/2021,Huddersfield,Nott'm Forest,0,2,A
18/9/2021,Luton,Swansea,3,3,D
18/9/2021,Middlesbrough,Blackpool,1,2,A
18/9/2021,Millwall,Coventry,1,1,D
18/9/2021,Peterboro,Birmingham,3,0,H
18/9/2021,Preston,West Brom,1,1,D
18/9/2021,QPR,Bristol City,1,2,A
18/9/2021,Accrington,Wigan,1,4,A
18/9/2021,AFC Wimbledon,Plymouth,0,1,A
18/9/2021,Bolton,Rotherham,0,2,A
18/9/2021,Cheltenham,Oxford,1,0,H
18/9/2021,Crewe,Burton,2,0,H
18/9/2021,Doncaster,Morecambe,1,0,H
18/9/2021,Fleetwood Town,Sunderland,2,2,D
18/9/2021,Gillingham,Milton Keynes Dons,1,4,A
18/9/2021,Lincoln,Ipswich,0,1,A
18/9/2021,Portsmouth,Cambridge,1,2,A
18/9/2021,Sheffield Weds,Shrewsbury,1,1,D
18/9/2021,Wycombe,Charlton,2,1,H
18/9/2021,Northampton,Swindon,1,1,D
18/9/2021,Bradford,Barrow,1,1,D
18/9/2021,Bristol Rvs,Leyton Orient,1,3,A
18/9/2021,Carlisle,Scunthorpe,2,2,D
18/9/2021,Colchester,Crawley Town,0,1,A
18/9/2021,Exeter,Sutton,2,0,H
18/9/2021,Mansfield,Rochdale,1,1,D
18/9/2021,Newport County,Walsall,2,1,H
18/9/2021,Oldham,Hartlepool,0,0,D
18/9/2021,Port Vale,Harrogate,2,0,H
18/9/2021,Stevenage,Forest Green,0,4,A
18/9/2021,Tranmere,Salford,2,0,H
18/9/2021,Bromley,Barnet,2,0,H
18/9/2021,Grimsby,Eastleigh,2,0,H
18/9/2021,Halifax,Stockport,3,0,H
18/9/2021,Notts County,Maidenhead,1,0,H
18/9/2021,Solihull,Boreham Wood,3,1,H
18/9/2021,Torquay,Southend,1,0,H
18/9/2021,Wealdstone,Aldershot,2,2,D
18/9/2021,Wrexham,Dag and Red,1,0,H
18/9/2021,Yeovil,Chesterfield,0,2,A
18/9/2021,Weymouth,Dover Athletic,1,1,D
18/9/2021,Aberdeen,St Johnstone,0,1,A
18/9/2021,Hibernian,St Mirren,2,2,D
18/9/2021,Ross County,Hearts,2,2,D
18/9/2021,Dunfermline,Inverness C,0,0,D
18/9/2021,Hamilton,Ayr,0,2,A
18/9/2021,Morton,Raith Rvs,0,1,A
18/9/2021,Partick,Kilmarnock,0,2,A
18/9/2021,Queen of Sth,Arbroath,0,2,A
18/9/2021,Airdrie Utd,East Fife,3,0,H
18/9/2021,Clyde,Queens Park,2,2,D
18/9/2021,Falkirk,Dumbarton,1,2,A
18/9/2021,Montrose,Alloa,0,2,A
18/9/2021,Peterhead,Cove Rangers,0,1,A
18/9/2021,Albion Rvs,Kelty Hearts,0,3,A
18/9/2021,Cowdenbeath,Forfar,1,1,D
18/9/2021,Elgin,Annan Athletic,0,2,A
18/9/2021,Stranraer,Stenhousemuir,2,0,H
18/9/2021,Augsburg,M'gladbach,1,0,H
18/9/2021,Bayern Munich,Bochum,7,0,H
18/9/2021,Bielefeld,Hoffenheim,0,0,D
18/9/2021,Mainz,Freiburg,0,0,D
18/9/2021,FC Koln,RB Leipzig,1,1,D
18/9/2021,Fortuna Dusseldorf,Regensburg,1,1,D
18/9/2021,Holstein Kiel,Hannover,0,3,A
18/9/2021,Sandhausen,Heidenheim,1,3,A
18/9/2021,Werder Bremen,Hamburg,0,2,A
18/9/2021,Vallecano,Getafe,3,0,H
18/9/2021,Ath Madrid,Ath Bilbao,0,0,D
18/9/2021,Elche,Levante,1,1,D
18/9/2021,Alaves,Osasuna,0,2,A
